,COD_APE,DATA_INS,RESIDENZIALE,NON_RESIDENZIALE,COMUNE_CATASTALE,SEZIONE,FOGLIO,PARTICELLA,SUBALTERNO,PROPRIETA_PUBBLICA,USO_PUBBLICO,CLASSIFICAZIONE_DPR,INTERO_EDIFICIO,UNITA_IMMOBILIARE,GRUPPO_UNITA_IMMOBILIARI,NUMERO_UNITA_IMMOBILIARI,NUOVA_COSTRUZIONE,PASSAGGIO_PROPRIETA,LOCAZIONE,RISTRUTTURAZIONE_IMPORTANTE,RIQUALIFICAZIONE_ENERGETICA,OGGETTO_ALTRO,OGGETTO_ALTRO_TXT,REGIONE,COMUNE,INDIRIZZO,FullAddress,PIANO,INTERNO,WGS84_X,WGS84_Y,location,ZONA_CLIMATICA,ANNO_COSTRUZIONE,SUPERF_UTILE_RISCALDATA,SUPERF_UTILE_RAFFRESCATA,VOLUME_LORDO_RISCALDATO,VOLUME_LORDO_RAFFRESCATO,CLIMATIZZAZIONE_INVERNALE,CLIMATIZZAZIONE_ESTIVA,VENTILAZIONE_MECCANICA,PROD_ACQUA_CALDA_SANITARIA,ILLUMINAZIONE,TRASPORTO_PERSONE_COSE,PI,PE,EDIFICIO_ENERGIA_QUASI_ZERO,CLASSE_ENERGETICA,EP_GL_NREN,Y,Z,EP_GL_REN,EMISSIONI_CO2,CONSUMI_ENERGIA_ELETTRICA,CONSUMI_GAS_NATURALE,CONSUMI_GPL,CONSUMI_CARBONE,CONSUMI_GASOLIO,CONSUMI_BIOMASSE_SOLIDE,CONSUMI_BIOMASSE_LIQUIDE,CONSUMI_BIOMASSE_GASSOSE,CONSUMI_SOLARE_FOTOVOLTAICO,CONSUMI_SOLARE_TERMICO,CONSUMI_EOLICO,CONSUMI_TELERISCALDAMENTO,CONSUMI_TELERAFFRESCAMENTO,CONSUMI_ALTRO,RIQ_CLASSE_RAGG,RIQ_EP_GL_NREN_RAGG,DS_CODICE_INTERVENTO_1,DS_TIPO_INTERVENTO_1,FL_COMPORTA_RISTRUT_1,NM_TEMPO_RITORNO_INVESTIM_1,DS_CLASSE_RAGGIUNGIBILE_1,NM_EP_GL_NREN_RAGGIUNG_1,DS_CODICE_INTERVENTO_2,DS_TIPO_INTERVENTO_2,FL_COMPORTA_RISTRUT_2,NM_TEMPO_RITORNO_INVESTIM_2,DS_CLASSE_RAGGIUNGIBILE_2,NM_EP_GL_NREN_RAGGIUNG_2,DS_CODICE_INTERVENTO_3,DS_TIPO_INTERVENTO_3,FL_COMPORTA_RISTRUT_3,NM_TEMPO_RITORNO_INVESTIM_3,DS_CLASSE_RAGGIUNGIBILE_3,NM_EP_GL_NREN_RAGGIUNG_3,DS_CODICE_INTERVENTO_4,DS_TIPO_INTERVENTO_4,FL_COMPORTA_RISTRUT_4,NM_TEMPO_RITORNO_INVESTIM_4,DS_CLASSE_RAGGIUNGIBILE_4,NM_EP_GL_NREN_RAGGIUNG_4,DS_CODICE_INTERVENTO_5,DS_TIPO_INTERVENTO_5,FL_COMPORTA_RISTRUT_5,NM_TEMPO_RITORNO_INVESTIM_5,DS_CLASSE_RAGGIUNGIBILE_5,NM_EP_GL_NREN_RAGGIUNG_5,DS_CODICE_INTERVENTO_6,DS_TIPO_INTERVENTO_6,FL_COMPORTA_RISTRUT_6,NM_TEMPO_RITORNO_INVESTIM_6,DS_CLASSE_RAGGIUNGIBILE_6,NM_EP_GL_NREN_RAGGIUNG_6,DS_CODICE_INTERVENTO_7,DS_TIPO_INTERVENTO_7,FL_COMPORTA_RISTRUT_7,NM_TEMPO_RITORNO_INVESTIM_7,DS_CLASSE_RAGGIUNGIBILE_7,NM_EP_GL_NREN_RAGGIUNG_7,ENERGIA_ESPORTATA,VETTORE_ENERGETICO,SUPERFICIE_DISPERDENTE,RAPPORTO_SV,EP_H_ND,A_SOL_EST_A_SUP_UTILE,Y_IE,CI_TIPO_IMPIANTO_1,CI_CODICE_CATASTO_1,CI_VETTORE_ENERGETICO_1,CI_POTENZA_NOMINALE_1,CI_TIPO_IMPIANTO_2,CI_VETTORE_ENERGETICO_2,CI_POTENZA_NOMINALE_2,CI_EFFICIENZA_MEDIA,CI_EPREN,CI_EPNREN,CE_TIPO_IMPIANTO_1,CE_VETTORE_ENERGETICO_1,CE_POTENZA_NOMINALE_1,CE_TIPO_IMPIANTO_2,CE_VETTORE_ENERGETICO_2,CE_POTENZA_NOMINALE_2,CE_EFFICIENZA_MEDIA,CE_EPREN,CE_EPNREN,PA_TIPO_IMPIANTO,PA_VETTORE_ENERGETICO,PA_POTENZA_NOMINALE,PA_EFFICIENZA_MEDIA,PA_EPREN,PA_EPNREN,IC_TIPO_IMPIANTO,IC_VETTORE_ENERGETICO,IC_POTENZA_NOMINALE,IC_EFFICIENZA_MEDIA,IC_EPREN,IC_EPNREN,PFR_TIPO_IMPIANTO_1,PFR_VETTORE_ENERGETICO_1,PFR_POTENZA_NOMINALE_1,PFR_EFFICIENZA_MEDIA_1,PFR_EPREN_1,PFR_EPNREN_1,PFR_TIPO_IMPIANTO_2,PFR_VETTORE_ENERGETICO_2,PFR_POTENZA_NOMINALE_2,PFR_EFFICIENZA_MEDIA_2,PFR_EPREN_2,PFR_EPNREN_2,VM_TIPO_IMPIANTO,VM_ANNO_INSTALLAZIONE,VM_VETTORE_ENERGETICO,VM_POTENZA_NOMINALE,VM_EFFICIENZA_MEDIA,VM_EPREN,VM_EPNREN,ILL_TIPO_IMPIANTO,ILL_VETTORE_ENERGETICO,ILL_POTENZA_NOMINALE,ILL_EFFICIENZA_MEDIA,ILL_EPREN,ILL_EPNREN,TPC_TIPO_IMPIANTO_1,TPC_VETTORE_ENERGETICO_1,TPC_POTENZA_NOMINALE_1,TPC_EFFICIENZA_MEDIA_1,TPC_EPREN_1,TPC_EPNREN_1,TPC_TIPO_IMPIANTO_2,TPC_VETTORE_ENERGETICO_2,TPC_POTENZA_NOMINALE_2,TPC_EFFICIENZA_MEDIA_2,TPC_EPREN_2,TPC_EPNREN_2,SOPRALLUOGO,SW_REQUISITI,SW_SEMPLIFICATO,ENTE_PUBBLICO,TECNICO_ABILITATO,SOCIETA,NOME_DENOMINAZIONE_CERT,TITOLO_CERT,ORDINE_CERT,Limiti amministrativi 2015 delle province di Regione Lombardia,ATS Regione Lombardia,:@computed_region_6hky_swhk,lat,lng
89,1514601827219,03/07/2019,True,False,MILANO,,293,425,16,False,False,E.1 (1),False,True,False,51,False,True,False,False,False,False,,Lombardia,MILANO,VIA SAN GIUSTO 52,VIA SAN GIUSTO 52 MILANO,2,,45.47268099952885,9.118162610749954,"(45.47268099952884, 9.118162610749952)",E,1993-2006,74.13,0.0,270.6,0.0,True,False,False,True,False,False,red,yellow,False,E,123.23,"B (47,77)",,0.0,23.45,0.0,875.22,0,0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.0,Fabbricato - involucro trasparente,Si,5.0,8.0,105.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,65.12,0.24,45.86,0.02,0.6,Generatore a combustione,,Gas naturale,24.0,,,,0.47,0.0,97.92,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,24.0,0.67,0.0,25.31,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Daniela Lonza,Diploma di laurea in architettura,Ordine degli architetti,4.0,8.0,4.0,45.4726223,9.118148699999999
90,1500200031819,04/07/2019,True,False,ABBIATEGRASSO,,9,572,2,False,False,E.1 (1),False,True,False,1,False,False,False,False,True,False,,Lombardia,ABBIATEGRASSO,Via Turati 9,Via Turati 9 ABBIATEGRASSO,1,,45.40397588628922,8.915099882165304,"(45.40397588628922, 8.915099882165302)",E,1980,142.64,142.64,587.83,587.83,True,True,False,True,False,False,red,green,False,C,134.36,"B (109,11)",,11.52,27.09,3494.9,1183.35,0,0,0.0,0,0,0,0,0,0,0,0,0,C,126.39,1.0,Fabbricato - involucro opaco,No,0.0,1.0,0.0,2.0,Fabbricato - involucro trasparente,No,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,153.2,6.0,126.39,0.0,,375.46,0.64,71.75,0.02,0.03,Generatore a combustione,,Gas naturale,44.0,,,,0.83,0.0,86.59,Pompa di calore,Energia elettrica,3.5,,,,2.08,1.37,5.69,Scalda-acqua,Energia elettrica,1.2,0.34,10.15,42.09,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Riccardo Giancarlo Milani,Diploma di laurea in architettura,Altro,4.0,8.0,4.0,45.4039024,8.9151682
91,1213800007019,04/07/2019,True,False,VERGIATE,SE,2,1258,1,False,False,E.1 (1),False,True,False,2,False,True,False,False,False,False,,Lombardia,VERGIATE,VIA CLAUDIO TREVES 8,VIA CLAUDIO TREVES 8 VERGIATE,,,45.71505654732614,8.686039289237144,"(45.715056547326135, 8.686039289237145)",E,1930-1945,98.6,0.0,436.26,0.0,True,False,False,True,False,False,red,red,False,G,328.11,"B (71,6)",,0.0,62.43,0.0,3099.69,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,7.0,10.0,285.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,237.8,0.55,218.52,0.05,0.38,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,298.18,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,29.93,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,ROBERTO FARISELLI,Diploma di laurea in architettura,,1.0,3.0,1.0,45.71503939999999,8.6853743
92,1305500002619,05/07/2019,True,False,CASSINA RIZZARDI,,6,1699,701,False,False,E.1 (1),False,True,False,2,False,True,False,False,False,False,,Lombardia,CASSINA RIZZARDI,via dante  2,via dante  2 CASSINA RIZZARDI,T,,45.751874191716716,9.027797170860074,"(45.75187419171672, 9.027797170860074)",E,1975,144.3,0.0,619.91,0.0,True,False,False,True,False,False,red,green,False,G,436.71,"B (111,72)",,0.0,83.1,0.0,6037.81,0,0,0.0,0,0,0,0,0,0,0,0,0,G,413.27,,,,,,,2.0,Fabbricato - involucro trasparente,No,20.0,10.0,413.27,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,20.0,10.0,413.27,0.0,,565.77,0.91,299.77,0.03,0.06,Impianto simulato in quanto assente,,Gas naturale,,,,,0.73,0.0,409.04,,,,,,,0.0,0.0,0.0,,,,0.57,0.0,27.67,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,,,,,,,,,,True,True,False,False,True,False,Marco Tenconi,Diploma di geometra,Collegio dei geometri,2.0,3.0,2.0,45.7520403,9.028763999999999
93,1607700010719,02/07/2019,True,False,CLUSONE,,36,237,713,False,False,E.1 (1),False,True,False,9,False,False,True,False,False,False,,Lombardia,CLUSONE,via Cli' 33,via Cli' 33 CLUSONE,,,,,,E,Prima del 1930,47.3,0.0,170.5,0.0,True,False,False,True,False,False,red,yellow,False,E,158.58,"B (64,57)",,0.0,30.17,0.0,718.66,0,0,0.0,0,0,0,0,0,0,0,0,0,A3,26.07,1.0,Fabbricato - involucro opaco,Si,10.0,5.0,70.02,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Fonti rinnovabili,Si,10.0,6.0,89.59,7.0,Cumulativo,Si,10.0,2.0,26.07,0.0,,89.6,0.53,105.84,0.03,0.44,Generatore a combustione,,Gas naturale,19.0,,,,0.8,0.0,132.2,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,19.0,0.83,0.0,26.38,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Alessandro Maninetti,Laurea magistrale in ingegneria,Ordine degli ingegneri,,,,45.8903063,9.9438374
94,1514601787319,30/06/2019,True,False,MILANO,,510,148,38,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,MILANO,VIA CORONELLI 10,VIA CORONELLI 10 MILANO,1,,45.449684852984284,9.138864017564538,"(45.44968485298428, 9.138864017564535)",E,1946-1960,80.17,80.17,308.29,308.29,True,True,False,True,False,False,red,green,False,D,158.65,"B (82,04)",,4.84,30.83,824.79,1064.55,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,4.0,7.0,140.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,80.01,0.26,84.75,0.02,0.11,Generatore a combustione,,Gas naturale,390.0,,,,0.75,0.0,113.17,Pompa di calore,Energia elettrica,4.0,,,,1.05,4.83,20.05,Scalda-acqua,Gas naturale,19.2,0.65,0.0,25.43,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,ALBERTO FILIPPO DI LERNIA,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.4496469,9.1389845
95,1514601789719,01/07/2019,True,False,MILANO,,572,215,8,False,False,E.1 (1),False,True,False,1,False,True,False,False,False,False,,Lombardia,MILANO,Via Capo Palinuro 2,Via Capo Palinuro 2 MILANO,4,,45.438749082089466,9.151541594452953,"(45.43874908208946, 9.151541594452954)",E,1970,90.0,0.0,332.33,0.0,True,False,False,True,False,False,red,red,False,F,123.39,"B (39,02)",,0.0,23.48,0.0,1063.97,0,0,0.0,0,0,0,0,0,0,0,0,0,B,42.59,1.0,Fabbricato - involucro opaco,No,8.5,7.0,60.94,2.0,Fabbricato - involucro trasparente,No,18.3,8.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Cumulativo,No,11.6,5.0,42.59,0.0,,125.45,0.38,78.51,0.09,0.63,Generatore a combustione,FE3ES84341240303,Gas naturale,122.0,,,,0.76,0.0,103.9,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,122.0,0.83,0.0,19.48,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Michele Lunghi,Diploma di geometra,Collegio dei geometri,4.0,8.0,4.0,45.4387422,9.1522989
96,1716300010619,05/07/2019,True,False,RODENGO SAIANO,NCT,10,48,20,False,False,E.1 (1),True,False,False,1,False,True,False,False,False,False,,Lombardia,RODENGO - SAIANO,via Ponte Cingoli 29,via Ponte Cingoli 29 RODENGO - SAIANO,,,,,,E,1975,87.4,0.0,373.1,0.0,True,False,False,True,False,False,red,yellow,False,G,451.32,"B (90,06)",,0.9,86.0,167.7,3748.08,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,3.0,10.0,374.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,290.85,0.78,268.0,0.03,0.04,Generatore a combustione,,Gas naturale,24.4,,,,0.63,0.89,428.69,,,,,,,0.0,0.0,0.0,Generatore a combustione,Gas naturale,24.4,0.77,0.02,22.63,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Alberto Archetti,Laurea magistrale in architettura,Ordine degli architetti,,,,45.5971564,10.1119264
97,1709200016619,03/07/2019,True,False,LONATO DEL GARDA,NCT,11,419,2,False,False,E.1 (2),False,True,False,2,False,False,True,False,False,False,,Lombardia,LONATO DEL GARDA,VIA SANT'ANNA 22,VIA SANT'ANNA 22 LONATO DEL GARDA,PPI-PP,,,,,E,1993-2006,208.89,77.05,892.35,322.2,True,True,False,True,False,False,red,green,False,F,261.04,"B (97,24)",,0.3,49.71,132.2,5199.89,0,0,0.0,0,0,0,0,0,0,0,0,0,,,1.0,Fabbricato - involucro opaco,No,18.0,8.0,203.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,577.31,0.65,158.75,0.01,0.1,Generatore a combustione,0Z6NN31074440403,Gas naturale,34.9,,,,0.67,0.29,237.29,Pompa di calore,Energia elettrica,14.0,,,,1.22,0.01,0.04,Generatore a combustione,Gas naturale,34.9,0.59,0.0,23.72,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Alessandra Martinelli,Diploma di geometra,Collegio dei geometri,,,,45.486642,10.492682
98,10803300145419,05/07/2019,True,False,MONZA,,59,352,8,False,False,E.1 (1),False,True,False,14,True,False,False,False,False,False,,Lombardia,MONZA,Via Mentana 39,Via Mentana 39 MONZA,2,,,,,E,2019,73.2,0.0,295.37,0.0,True,False,False,True,False,False,green,yellow,True,A4,42.14,"A2 (66,05)",,80.69,9.36,1581.72,0.0,0,0,0.0,0,0,0,556,0,0,0,0,4605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.82,elettricità,203.91,0.69,44.51,0.02,0.92,Pompa di calore,,Energia elettrica,58.84,,,,1.78,46.71,25.06,,,,,,,0.0,0.0,0.0,Pompa di calore,Energia elettrica,58.84,1.03,33.97,17.08,,,,,,,Fotovoltaico,Energia elettrica,0.6,,,,Pompa di calore,Energia elettrica,58.84,,,,,,,,,0.0,0,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,True,True,False,False,True,False,Dario Colombo,Diploma di laurea in architettura,Ordine degli architetti,,,,45.5778204,9.281323
